State,Statecode,District,Districtcode,lastupdated,Source,Zone,NewDistrict
Tamil Nadu,TN,Virudhunagar,TN_Virudhunagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Virudunagar
Tripura,TR,Dhalai,TR_Dhalai,04/05/2020,https://www.ndtv.com/india-news/coronavirus-cases-india-biplab-deb-as-14-bsf-jawans-test-covid-19-in-tripura-dont-panic-2222727,Red,Dhalai
Tripura,TR,Gomati,TR_Gomati,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gomati
Tripura,TR,Khowai,TR_Khowai,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Khowai
Tripura,TR,North Tripura,TR_North Tripura,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,North Tripura
Tripura,TR,Sipahijala,TR_Sipahijala,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sipahijala
Tripura,TR,South Tripura,TR_South Tripura,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,South Tripura
Tripura,TR,Unokoti,TR_Unokoti,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Unokoti
Tripura,TR,West Tripura,TR_West Tripura,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,West Tripura
Uttar Pradesh,UP,Agra,UP_Agra,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Agra
Uttar Pradesh,UP,Aligarh,UP_Aligarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Aligarh
Uttar Pradesh,UP,Ambedkar Nagar,UP_Ambedkar Nagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Ambedkar Nagar
Uttar Pradesh,UP,Amethi,UP_Amethi,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Amethi
Uttar Pradesh,UP,Amroha,UP_Amroha,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Amroha
Uttar Pradesh,UP,Auraiya,UP_Auraiya,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Auraiya
Uttar Pradesh,UP,Ayodhya,UP_Ayodhya,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Faizabad
Uttar Pradesh,UP,Azamgarh,UP_Azamgarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Azamgarh
Uttar Pradesh,UP,Baghpat,UP_Baghpat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Baghpat
Uttar Pradesh,UP,Bahraich,UP_Bahraich,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bahraich
Uttar Pradesh,UP,Ballia,UP_Ballia,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Ballia
Uttar Pradesh,UP,Balrampur,UP_Balrampur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Balrampur
Uttar Pradesh,UP,Banda,UP_Banda,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Banda
Uttar Pradesh,UP,Barabanki,UP_Barabanki,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Barabanki
Uttar Pradesh,UP,Bareilly,UP_Bareilly,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Bareilly
Uttar Pradesh,UP,Basti,UP_Basti,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Basti
Uttar Pradesh,UP,Bhadohi,UP_Bhadohi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Bhadohi
Uttar Pradesh,UP,Bijnor,UP_Bijnor,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Bijnor
Uttar Pradesh,UP,Budaun,UP_Budaun,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Budaun
Uttar Pradesh,UP,Bulandshahr,UP_Bulandshahr,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Bulandshahr
Uttar Pradesh,UP,Chandauli,UP_Chandauli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chandauli
Uttar Pradesh,UP,Chitrakoot,UP_Chitrakoot,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chitrakoot
Uttar Pradesh,UP,Deoria,UP_Deoria,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Deoria
Uttar Pradesh,UP,Etah,UP_Etah,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Etah
Uttar Pradesh,UP,Etawah,UP_Etawah,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Etawah
Uttar Pradesh,UP,Farrukhabad,UP_Farrukhabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Farrukhabad
Uttar Pradesh,UP,Fatehpur,UP_Fatehpur,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Fatehpur
Uttar Pradesh,UP,Firozabad,UP_Firozabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Firozabad
Uttar Pradesh,UP,Gautam Buddha Nagar,UP_Gautam Buddha Nagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Gautam Buddha Nagar
Uttar Pradesh,UP,Ghaziabad,UP_Ghaziabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Ghaziabad
Uttar Pradesh,UP,Ghazipur,UP_Ghazipur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Ghazipur
Uttar Pradesh,UP,Gonda,UP_Gonda,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gonda
Uttar Pradesh,UP,Gorakhpur,UP_Gorakhpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Gorakhpur
Uttar Pradesh,UP,Hamirpur,UP_Hamirpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Hamirpur
Uttar Pradesh,UP,Hapur,UP_Hapur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Hapur
Uttar Pradesh,UP,Hardoi,UP_Hardoi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Hardoi
Uttar Pradesh,UP,Hathras,UP_Hathras,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Hathras
Uttar Pradesh,UP,Jalaun,UP_Jalaun,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jalaun
Uttar Pradesh,UP,Jaunpur,UP_Jaunpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jaunpur
Uttar Pradesh,UP,Jhansi,UP_Jhansi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Jhansi
Uttar Pradesh,UP,Kannauj,UP_Kannauj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kannauj
Uttar Pradesh,UP,Kanpur Dehat,UP_Kanpur Dehat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kanpur Dehat
Uttar Pradesh,UP,Kanpur Nagar,UP_Kanpur Nagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Kanpur Nagar
Uttar Pradesh,UP,Kasganj,UP_Kasganj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kasganj
Uttar Pradesh,UP,Kaushambi,UP_Kaushambi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Kaushambi
Uttar Pradesh,UP,Kushinagar,UP_Kushinagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Kushinagar
Uttar Pradesh,UP,Lakhimpur Kheri,UP_Lakhimpur Kheri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lakhimpur Kheri
Uttar Pradesh,UP,Lalitpur,UP_Lalitpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Lalitpur
Uttar Pradesh,UP,Lucknow,UP_Lucknow,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Lucknow
Uttar Pradesh,UP,Maharajganj,UP_Maharajganj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Maharajganj
Uttar Pradesh,UP,Mahoba,UP_Mahoba,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Mahoba
Uttar Pradesh,UP,Mainpuri,UP_Mainpuri,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mainpuri
Uttar Pradesh,UP,Mathura,UP_Mathura,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Mathura
Uttar Pradesh,UP,Mau,UP_Mau,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mau
Uttar Pradesh,UP,Meerut,UP_Meerut,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Meerut
Uttar Pradesh,UP,Mirzapur,UP_Mirzapur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Mirzapur
Uttar Pradesh,UP,Moradabad,UP_Moradabad,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Moradabad
Uttar Pradesh,UP,Muzaffarnagar,UP_Muzaffarnagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Muzaffarnagar
Uttar Pradesh,UP,Pilibhit,UP_Pilibhit,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Pilibhit
Uttar Pradesh,UP,Pratapgarh,UP_Pratapgarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Pratapgarh
Uttar Pradesh,UP,Prayagraj,UP_Prayagraj,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Allahabad
Uttar Pradesh,UP,Rae Bareli,UP_Rae Bareli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Rae Bareli
Uttar Pradesh,UP,Rampur,UP_Rampur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Rampur
Uttar Pradesh,UP,Saharanpur,UP_Saharanpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Saharanpur
Uttar Pradesh,UP,Sambhal,UP_Sambhal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sambhal
Uttar Pradesh,UP,Sant Kabir Nagar,UP_Sant Kabir Nagar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Sant Kabir Nagar
Uttar Pradesh,UP,Shahjahanpur,UP_Shahjahanpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Shahjahanpur
Uttar Pradesh,UP,Shamli,UP_Shamli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Shamli
Uttar Pradesh,UP,Shrawasti,UP_Shrawasti,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Shravasti
Uttar Pradesh,UP,Siddharthnagar,UP_Siddharthnagar,07/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Siddharth Nagar
Uttar Pradesh,UP,Sitapur,UP_Sitapur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sitapur
Uttar Pradesh,UP,Sonbhadra,UP_Sonbhadra,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Sonbhadra
Uttar Pradesh,UP,Sultanpur,UP_Sultanpur,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Sultanpur
Uttar Pradesh,UP,Unnao,UP_Unnao,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Unnao
Uttar Pradesh,UP,Varanasi,UP_Varanasi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Varanasi
Uttarakhand,UT,Almora,UT_Almora,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Almora
Uttarakhand,UT,Bageshwar,UT_Bageshwar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Bageshwar
Uttarakhand,UT,Chamoli,UT_Chamoli,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Chamoli
Uttarakhand,UT,Champawat,UT_Champawat,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Champawat
Uttarakhand,UT,Dehradun,UT_Dehradun,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Dehradun
Uttarakhand,UT,Haridwar,UT_Haridwar,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Red,Hardwar
Uttarakhand,UT,Nainital,UT_Nainital,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Nainital
Uttarakhand,UT,Pauri Garhwal,UT_Pauri Garhwal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Garhwal
Uttarakhand,UT,Pithoragarh,UT_Pithoragarh,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Pithoragarh
Uttarakhand,UT,Rudraprayag,UT_Rudraprayag,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Rudraprayag
Uttarakhand,UT,Tehri Garhwal,UT_Tehri Garhwal,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Tehri Garhwal
Uttarakhand,UT,Udham Singh Nagar,UT_Udham Singh Nagar,08/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Orange,Udham Singh Nagar
Uttarakhand,UT,Uttarkashi,UT_Uttarkashi,01/05/2020,https://www.facebook.com/airnewsalerts/photos/a.262571017217636/1710062729135117/?type=3&theater,Green,Uttarkashi
West Bengal,WB,Alipurduar,WB_Alipurduar,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Alipurduar
West Bengal,WB,Bankura,WB_Bankura,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Bankura
West Bengal,WB,Birbhum,WB_Birbhum,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Birbhum
West Bengal,WB,Cooch Behar,WB_Cooch Behar,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Koch Bihar
West Bengal,WB,Dakshin Dinajpur,WB_Dakshin Dinajpur,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Dakshin Dinajpur
West Bengal,WB,Darjeeling,WB_Darjeeling,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Darjiling
West Bengal,WB,Hooghly,WB_Hooghly,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Hugli
West Bengal,WB,Howrah,WB_Howrah,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Red,Haora
West Bengal,WB,Jalpaiguri,WB_Jalpaiguri,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Jalpaiguri
West Bengal,WB,Jhargram,WB_Jhargram,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Jhargram
West Bengal,WB,Kalimpong,WB_Kalimpong,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Kalimpong
West Bengal,WB,Kolkata,WB_Kolkata,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Red,Kolkata
West Bengal,WB,Malda,WB_Malda,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Maldah
West Bengal,WB,Murshidabad,WB_Murshidabad,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Murshidabad
West Bengal,WB,Nadia,WB_Nadia,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Nadia
West Bengal,WB,North 24 Parganas,WB_North 24 Parganas,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Red,North 24 Parganas
West Bengal,WB,Paschim Bardhaman,WB_Paschim Bardhaman,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Paschim Bardhaman
West Bengal,WB,Paschim Medinipur,WB_Paschim Medinipur,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Pashchim Medinipur
West Bengal,WB,Purba Bardhaman,WB_Purba Bardhaman,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,Purba Bardhaman
West Bengal,WB,Purba Medinipur,WB_Purba Medinipur,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Red,Purba Medinipur
West Bengal,WB,Purulia,WB_Purulia,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Puruliya
West Bengal,WB,South 24 Parganas,WB_South 24 Parganas,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Orange,South 24 Parganas
West Bengal,WB,Uttar Dinajpur,WB_Uttar Dinajpur,04/05/2020,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_MAY_FINAL.pdf,Green,Uttar Dinajpur
